"No.","Time","Source","Destination","Protocol","Length","Info"
"262","1025.490830","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"263","1025.597965","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"264","1035.933129","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"265","1036.112481","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"266","1041.017385","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"267","1046.524211","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"268","1046.643884","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"269","1050.685368","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"270","1057.091194","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"271","1057.264762","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"272","1067.722902","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"273","1067.860593","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"274","1078.272571","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"275","1078.365304","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"276","1088.935483","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"277","1089.010168","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"278","1099.432407","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"279","1099.591965","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"280","1104.512355","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"281","1110.023846","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"282","1110.152811","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"283","1114.172121","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"284","1120.603130","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"285","1120.810906","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"286","1127.113206","PcsCompu_3c:b5:2b","Broadcast","ARP","60","Who has 10.0.0.3? Tell 10.0.0.2"
"287","1127.124921","c2:02:59:88:00:00","PcsCompu_3c:b5:2b","ARP","60","10.0.0.3 is at c2:02:59:88:00:00"
"288","1127.157211","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"289","1127.162087","PcsCompu_3c:b5:2b","Broadcast","ARP","60","Who has 10.0.0.1? Tell 10.0.0.2"
"290","1127.167948","c2:01:78:a0:00:00","PcsCompu_3c:b5:2b","ARP","60","10.0.0.1 is at c2:01:78:a0:00:00"
"291","1127.183560","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"292","1131.155006","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"293","1131.188227","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"294","1131.193070","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"295","1131.324748","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"296","1135.211953","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"297","1135.223702","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"298","1139.243586","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"299","1139.254315","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"300","1141.685098","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"301","1141.760332","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"302","1143.267104","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"303","1143.275848","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"304","1147.296290","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"305","1147.308972","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"306","1151.334820","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"307","1151.363122","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"308","1152.285577","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"309","1152.402611","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"310","1155.370798","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"311","1155.374702","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"312","1157.086805","c2:02:59:88:00:00","DEC-MOP-Remote-Console","0x6002","77","DEC DNA Remote Console"
"313","1159.381000","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"314","1159.386446","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"315","1162.523851","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"316","1162.674193","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"317","1163.391089","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"318","1163.393041","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"319","1167.399361","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"320","1167.402253","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"321","1167.403230","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"322","1171.411966","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"323","1171.415871","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"324","1172.704349","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"325","1172.811714","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"326","1175.429138","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"327","1175.439906","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"328","1176.755296","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"329","1179.458674","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"330","1179.470386","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"331","1183.150703","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"332","1183.322124","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"333","1183.489292","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"334","1183.505884","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"335","1187.523764","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"336","1187.538365","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"337","1191.555106","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"338","1191.571696","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"339","1193.812282","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"340","1193.950258","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"341","1195.590135","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"342","1195.599894","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"343","1199.615623","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"344","1199.624406","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"345","1203.643431","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"346","1203.652252","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"347","1204.250376","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"348","1204.347139","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"349","1207.672761","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"350","1207.689348","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"351","1211.706784","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"352","1211.719475","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"353","1214.846484","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"354","1214.942911","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"355","1215.733760","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"356","1215.743520","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"357","1219.772391","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"358","1219.780196","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"359","1223.789157","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"360","1223.794985","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"361","1225.377070","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"362","1225.449567","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"363","1227.802275","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"364","1227.806691","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"365","1230.247530","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"366","1231.813879","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"367","1231.818796","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"368","1235.800138","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"369","1235.827465","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"370","1235.833320","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"371","1235.896307","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"372","1239.852388","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"373","1239.862144","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"374","1239.905173","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"375","1243.879966","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"376","1243.894266","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"377","1246.326810","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"378","1246.475166","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"379","1247.910970","PcsCompu_3c:b5:2b","Broadcast","ARP","60","Who has 10.0.0.3? Tell 10.0.0.2"
"380","1247.922527","c2:02:59:88:00:00","PcsCompu_3c:b5:2b","ARP","60","10.0.0.3 is at c2:02:59:88:00:00"
"381","1247.943960","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"382","1247.951765","PcsCompu_3c:b5:2b","Broadcast","ARP","60","Who has 10.0.0.1? Tell 10.0.0.2"
"383","1247.954693","c2:01:78:a0:00:00","PcsCompu_3c:b5:2b","ARP","60","10.0.0.1 is at c2:01:78:a0:00:00"
"384","1247.961526","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"385","1251.978772","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"386","1251.990481","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"387","1256.009252","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"388","1256.020956","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"389","1256.807217","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"390","1256.924802","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"391","1260.040970","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"392","1260.052678","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"393","1264.062831","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"394","1264.070637","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"395","1267.364744","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"396","1267.439235","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"397","1268.096947","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"398","1268.109632","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"399","1270.649987","c2:01:78:a0:00:00","DEC-MOP-Remote-Console","0x6002","77","DEC DNA Remote Console"
"400","1272.128766","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"401","1272.144430","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"402","1276.153347","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"403","1276.160180","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"404","1277.934457","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"405","1278.009603","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"406","1280.182157","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"407","1280.189966","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"408","1284.202611","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"409","1284.207491","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"410","1288.212542","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"411","1288.218399","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"412","1288.497542","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"413","1288.625339","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"414","1292.232383","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"415","1292.244095","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"416","1293.394047","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"417","1296.252274","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"418","1296.258130","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"419","1299.009181","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"420","1299.052127","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"421","1300.275114","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"422","1300.287799","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"423","1303.226663","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"424","1304.303999","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"425","1304.315744","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"426","1308.354368","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"427","1308.362174","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"428","1309.584135","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"429","1309.594839","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"430","1312.378723","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"431","1312.385553","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"432","1316.406301","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"433","1316.414111","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"434","1320.171996","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"435","1320.214971","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"436","1320.431684","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"437","1320.445342","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"438","1324.463717","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"439","1324.479343","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"440","1328.483926","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"441","1328.487831","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"442","1330.498773","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"443","1330.799391","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"444","1332.507288","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"445","1332.520950","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"446","1336.540248","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"447","1336.553903","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"448","1340.571307","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"449","1340.585982","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"450","1341.112005","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"451","1341.408541","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"452","1344.602992","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"453","1344.607774","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"454","1348.624781","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"455","1348.637469","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"456","1351.690671","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"457","1352.021496","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"458","1352.653009","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"459","1352.660818","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"460","1356.589456","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"461","1356.678272","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"462","1356.687054","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"463","1360.705526","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"464","1360.718212","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"465","1362.249732","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"466","1362.388754","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"467","1364.726958","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"468","1364.732812","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"469","1366.466876","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"470","1368.740208","PcsCompu_3c:b5:2b","Broadcast","ARP","60","Who has 10.0.0.3? Tell 10.0.0.2"
"471","1368.748996","c2:02:59:88:00:00","PcsCompu_3c:b5:2b","ARP","60","10.0.0.3 is at c2:02:59:88:00:00"
"472","1368.763631","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"473","1368.769486","PcsCompu_3c:b5:2b","Broadcast","ARP","60","Who has 10.0.0.1? Tell 10.0.0.2"
"474","1368.771437","c2:01:78:a0:00:00","PcsCompu_3c:b5:2b","ARP","60","10.0.0.1 is at c2:01:78:a0:00:00"
"475","1368.780224","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"476","1372.684405","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"477","1372.769654","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
